0; Bruno Cardoso; azul; 1385471680667
5633; Jos� Costa; verde; 1385471680727
5634; Nick Delgado; verde; 1385471680727
5635; Nick Neves; azul; 1385471680727
5636; Ricardo Carvalho; laranja; 1385471680727
5637; Nick Carvalho; verde; 1385471680727
5638; Jos� Delgado; verde; 1385471680727
5639; Jos� Cardoso; laranja; 1385471680727
5640; Ricardo Neves; amarelo; 1385471680727
5641; Bruno Cardoso; azul; 1385471680727
5642; Jo�o Delgado; azul; 1385471680727
5643; Jos� Delgado; vermelho; 1385471680727
5644; Ricardo Neves; laranja; 1385471680727
5645; Ricardo Delgado; vermelho; 1385471680727
5646; Ricardo Neves; amarelo; 1385471680727
5647; Jos� Carvalho; verde; 1385471680727
5648; Nick Neves; amarelo; 1385471680727
5649; Bruno Cardoso; laranja; 1385471680727
5650; Jos� Delgado; laranja; 1385471680727
5651; Jo�o Costa; azul; 1385471680727
5652; Ricardo Costa; amarelo; 1385471680727
5653; Ricardo Cardoso; azul; 1385471680727
5654; Nick Delgado; vermelho; 1385471680727
5655; Bruno Costa; vermelho; 1385471680727
5656; Ricardo Neves; laranja; 1385471680727
5657; Nick Costa; vermelho; 1385471680727
5658; Jos� Neves; laranja; 1385471680727
5659; Miguel Carvalho; verde; 1385471680727
5660; Nick Neves; verde; 1385471680727
5661; Jos� Delgado; verde; 1385471680727
5662; Miguel Neves; azul; 1385471680727
5663; Jos� Neves; azul; 1385471680727
5664; Ricardo Costa; verde; 1385471680727
5665; Nick Costa; azul; 1385471680727
5666; Jos� Neves; azul; 1385471680727
5667; Ricardo Delgado; verde; 1385471680727
5668; Bruno Carvalho; azul; 1385471680727
5669; Miguel Delgado; laranja; 1385471680727
5670; Jos� Carvalho; verde; 1385471680727
5671; Ricardo Neves; laranja; 1385471680727
5672; Nick Delgado; laranja; 1385471680727
5673; Ricardo Costa; azul; 1385471680727
5674; Jos� Neves; azul; 1385471680727
5675; Miguel Costa; azul; 1385471680727
5676; Miguel Neves; amarelo; 1385471680727
5677; Ricardo Neves; azul; 1385471680727
5678; Bruno Neves; azul; 1385471680727
5679; Miguel Delgado; verde; 1385471680727
5680; Nick Neves; vermelho; 1385471680727
5681; Bruno Delgado; amarelo; 1385471680727
5682; Miguel Neves; vermelho; 1385471680727
5683; Ricardo Delgado; azul; 1385471680727
5684; Miguel Neves; azul; 1385471680727
5685; Bruno Neves; azul; 1385471680727
5686; Nick Carvalho; verde; 1385471680727
5687; Miguel Cardoso; azul; 1385471680727
5688; Jos� Neves; laranja; 1385471680727
5689; Jo�o Neves; verde; 1385471680727
5690; Nick Carvalho; amarelo; 1385471680727
5691; Bruno Cardoso; azul; 1385471680727
5692; Jo�o Carvalho; azul; 1385471680727
5693; Jos� Costa; verde; 1385471680727
5694; Jos� Carvalho; verde; 1385471680727
5695; Jo�o Carvalho; amarelo; 1385471680727
5696; Miguel Carvalho; laranja; 1385471680727
5697; Jos� Cardoso; azul; 1385471680727
5698; Miguel Neves; verde; 1385471680727
5699; Nick Cardoso; laranja; 1385471680727
5700; Jos� Carvalho; azul; 1385471680727
5701; Miguel Cardoso; azul; 1385471680727
5702; Bruno Carvalho; vermelho; 1385471680727
5703; Jo�o Delgado; verde; 1385471680727
5704; Jo�o Delgado; laranja; 1385471680727
5705; Jos� Delgado; verde; 1385471680727
5706; Jos� Delgado; amarelo; 1385471680727
5707; Jos� Neves; azul; 1385471680727
5708; Jo�o Costa; vermelho; 1385471680727
5709; Nick Costa; amarelo; 1385471680727
5710; Bruno Neves; vermelho; 1385471680727
5711; Bruno Costa; laranja; 1385471680727
5712; Ricardo Delgado; amarelo; 1385471680727
5713; Nick Carvalho; laranja; 1385471680727
5714; Miguel Carvalho; laranja; 1385471680727
5715; Jos� Neves; laranja; 1385471680727
5716; Nick Cardoso; azul; 1385471680727
5717; Jos� Carvalho; amarelo; 1385471680727
5718; Jos� Carvalho; vermelho; 1385471680727
5719; Jos� Costa; azul; 1385471680727
5720; Jo�o Carvalho; laranja; 1385471680727
5721; Nick Neves; verde; 1385471680727
5722; Nick Costa; laranja; 1385471680727
5723; Ricardo Delgado; amarelo; 1385471680727
5724; Miguel Costa; amarelo; 1385471680727
5725; Jos� Delgado; amarelo; 1385471680727
5726; Miguel Neves; vermelho; 1385471680727
5727; Nick Cardoso; amarelo; 1385471680727
5728; Ricardo Carvalho; vermelho; 1385471680727
5729; Jo�o Delgado; vermelho; 1385471680727
5730; Jos� Cardoso; azul; 1385471680727
5731; Bruno Cardoso; azul; 1385471680727
5732; Miguel Delgado; azul; 1385471680727
5733; Nick Cardoso; verde; 1385471680727
5734; Bruno Costa; verde; 1385471680727
5735; Miguel Carvalho; amarelo; 1385471680727
5736; Nick Neves; verde; 1385471680727
5737; Ricardo Neves; azul; 1385471680727
5738; Jo�o Carvalho; amarelo; 1385471680727
5739; Miguel Neves; amarelo; 1385471680727
5740; Nick Neves; amarelo; 1385471680727
5741; Miguel Costa; laranja; 1385471680727
5742; Jo�o Neves; verde; 1385471680727
5743; Jo�o Delgado; amarelo; 1385471680727
5744; Jos� Neves; amarelo; 1385471680727
5745; Bruno Costa; amarelo; 1385471680727
5746; Miguel Costa; verde; 1385471680727
5747; Ricardo Neves; azul; 1385471680727
5748; Jo�o Costa; amarelo; 1385471680727
5749; Jos� Cardoso; amarelo; 1385471680727
5750; Jos� Costa; vermelho; 1385471680727
5751; Nick Cardoso; vermelho; 1385471680727
5752; Ricardo Neves; azul; 1385471680727
5753; Jo�o Delgado; vermelho; 1385471680727
5754; Bruno Carvalho; amarelo; 1385471680727
5755; Bruno Cardoso; azul; 1385471680727
5756; Bruno Delgado; vermelho; 1385471680727
5757; Ricardo Delgado; azul; 1385471680727
5758; Nick Costa; vermelho; 1385471680727
5759; Bruno Cardoso; verde; 1385471680727
5760; Nick Neves; amarelo; 1385471680727
5761; Jos� Costa; laranja; 1385471680727
5762; Jo�o Carvalho; amarelo; 1385471680727
5763; Miguel Delgado; azul; 1385471680727
5764; Nick Costa; vermelho; 1385471680727
5765; Jos� Carvalho; amarelo; 1385471680727
5766; Nick Carvalho; vermelho; 1385471680727
5767; Ricardo Delgado; laranja; 1385471680727
5768; Nick Cardoso; vermelho; 1385471680727
5769; Jo�o Carvalho; verde; 1385471680727
5770; Jos� Delgado; vermelho; 1385471680727
5771; Nick Costa; amarelo; 1385471680727
5772; Jos� Costa; azul; 1385471680727
5773; Ricardo Delgado; verde; 1385471680727
5774; Bruno Neves; laranja; 1385471680727
5775; Ricardo Delgado; vermelho; 1385471680727
5776; Bruno Delgado; verde; 1385471680727
5777; Jos� Cardoso; laranja; 1385471680727
5778; Jo�o Costa; amarelo; 1385471680727
5779; Miguel Carvalho; azul; 1385471680727
5780; Jo�o Carvalho; verde; 1385471680727
5781; Bruno Carvalho; laranja; 1385471680727
5782; Miguel Delgado; amarelo; 1385471680727
5783; Jo�o Carvalho; vermelho; 1385471680727
5784; Ricardo Cardoso; verde; 1385471680727
5785; Nick Delgado; laranja; 1385471680727
5786; Miguel Carvalho; amarelo; 1385471680727
5787; Jos� Neves; verde; 1385471680727
5788; Jo�o Costa; verde; 1385471680727
5789; Jo�o Carvalho; vermelho; 1385471680727
5790; Nick Costa; verde; 1385471680727
5791; Bruno Costa; verde; 1385471680727
5792; Miguel Cardoso; verde; 1385471680727
5793; Ricardo Neves; laranja; 1385471680727
5794; Miguel Cardoso; laranja; 1385471680727
5795; Miguel Cardoso; azul; 1385471680727
5796; Jos� Neves; azul; 1385471680727
5797; Jos� Carvalho; vermelho; 1385471680727
5798; Bruno Neves; verde; 1385471680727
5799; Ricardo Cardoso; amarelo; 1385471680727
5800; Miguel Costa; amarelo; 1385471680727
5801; Jo�o Costa; azul; 1385471680727
5802; Miguel Delgado; verde; 1385471680727
5803; Ricardo Delgado; amarelo; 1385471680727
5804; Miguel Delgado; azul; 1385471680727
5805; Ricardo Delgado; verde; 1385471680727
5806; Jo�o Costa; azul; 1385471680727
5807; Ricardo Costa; amarelo; 1385471680727
5808; Jo�o Delgado; laranja; 1385471680727
5809; Jo�o Delgado; laranja; 1385471680727
5810; Jos� Cardoso; azul; 1385471680727
5811; Nick Carvalho; vermelho; 1385471680727
5812; Nick Cardoso; amarelo; 1385471680727
5813; Nick Costa; vermelho; 1385471680727
5814; Bruno Delgado; azul; 1385471680727
5815; Jos� Delgado; vermelho; 1385471680727
5816; Bruno Costa; vermelho; 1385471680727
5817; Jo�o Carvalho; azul; 1385471680727
5818; Miguel Costa; laranja; 1385471680727
5819; Miguel Delgado; amarelo; 1385471680727
5820; Nick Neves; azul; 1385471680727
5821; Jos� Delgado; azul; 1385471680727
5822; Ricardo Costa; laranja; 1385471680727
5823; Jo�o Carvalho; amarelo; 1385471680727
5824; Ricardo Neves; verde; 1385471680727
5825; Miguel Delgado; amarelo; 1385471680727
5826; Bruno Neves; azul; 1385471680727
5827; Miguel Carvalho; verde; 1385471680727
5828; Miguel Delgado; verde; 1385471680727
5829; Jos� Delgado; amarelo; 1385471680727
5830; Ricardo Delgado; verde; 1385471680727
5831; Nick Carvalho; laranja; 1385471680727
5832; Ricardo Costa; laranja; 1385471680727
5833; Bruno Carvalho; amarelo; 1385471680727
5834; Bruno Carvalho; vermelho; 1385471680727
5835; Bruno Cardoso; verde; 1385471680727
5836; Bruno Delgado; laranja; 1385471680727
5837; Jo�o Cardoso; amarelo; 1385471680727
5838; Miguel Delgado; verde; 1385471680727
5839; Jos� Carvalho; amarelo; 1385471680727
5840; Ricardo Cardoso; laranja; 1385471680727
5841; Jo�o Carvalho; verde; 1385471680727
5842; Nick Delgado; amarelo; 1385471680727
5843; Ricardo Delgado; laranja; 1385471680727
5844; Jo�o Delgado; amarelo; 1385471680727
5845; Jos� Costa; azul; 1385471680728
5846; Miguel Costa; azul; 1385471680728
5847; Miguel Delgado; azul; 1385471680728
5848; Bruno Delgado; amarelo; 1385471680728
5849; Nick Neves; laranja; 1385471680728
5850; Ricardo Cardoso; laranja; 1385471680728
5851; Bruno Delgado; verde; 1385471680728
5852; Nick Cardoso; laranja; 1385471680728
5853; Miguel Costa; amarelo; 1385471680728
5854; Nick Cardoso; vermelho; 1385471680728
5855; Jos� Costa; verde; 1385471680728
5856; Miguel Neves; vermelho; 1385471680728
5857; Ricardo Delgado; laranja; 1385471680728
5858; Ricardo Delgado; azul; 1385471680728
5859; Jo�o Delgado; verde; 1385471680728
5860; Miguel Cardoso; azul; 1385471680728
5861; Miguel Carvalho; azul; 1385471680728
5862; Bruno Neves; azul; 1385471680728
5863; Ricardo Costa; vermelho; 1385471680728
5864; Ricardo Carvalho; azul; 1385471680728
5865; Miguel Carvalho; laranja; 1385471680728
5866; Bruno Neves; vermelho; 1385471680728
5867; Jo�o Delgado; azul; 1385471680728
5868; Bruno Neves; vermelho; 1385471680728
5869; Jo�o Carvalho; vermelho; 1385471680728
5870; Nick Delgado; vermelho; 1385471680728
5871; Jos� Cardoso; amarelo; 1385471680728
5872; Nick Carvalho; laranja; 1385471680728
5873; Jo�o Cardoso; vermelho; 1385471680728
5874; Bruno Costa; vermelho; 1385471680728
5875; Ricardo Neves; laranja; 1385471680728
5876; Nick Neves; azul; 1385471680728
5877; Ricardo Cardoso; vermelho; 1385471680728
5878; Jos� Neves; amarelo; 1385471680728
5879; Miguel Delgado; vermelho; 1385471680728
5880; Jos� Carvalho; verde; 1385471680728
5881; Bruno Carvalho; amarelo; 1385471680728
5882; Nick Carvalho; amarelo; 1385471680728
5883; Ricardo Costa; verde; 1385471680728
5884; Jos� Cardoso; vermelho; 1385471680728
5885; Miguel Neves; verde; 1385471680728
5886; Jos� Carvalho; verde; 1385471680728
5887; Nick Neves; verde; 1385471680728
5888; Bruno Carvalho; vermelho; 1385471680728
5889; Bruno Delgado; vermelho; 1385471680728
5890; Jo�o Delgado; verde; 1385471680728
5891; Bruno Neves; laranja; 1385471680728
5892; Jos� Costa; azul; 1385471680728
5893; Nick Neves; vermelho; 1385471680728
5894; Ricardo Carvalho; laranja; 1385471680728
5895; Bruno Carvalho; azul; 1385471680728
5896; Bruno Neves; amarelo; 1385471680728
5897; Bruno Costa; laranja; 1385471680728
5898; Nick Cardoso; azul; 1385471680728
5899; Bruno Cardoso; azul; 1385471680728
5900; Miguel Neves; amarelo; 1385471680728
5901; Jo�o Carvalho; azul; 1385471680728
5902; Jos� Neves; verde; 1385471680728
5903; Nick Delgado; amarelo; 1385471680728
5904; Nick Carvalho; vermelho; 1385471680728
5905; Jos� Neves; verde; 1385471680728
5906; Ricardo Costa; vermelho; 1385471680728
5907; Jos� Neves; vermelho; 1385471680728
5908; Bruno Neves; vermelho; 1385471680728
5909; Nick Neves; azul; 1385471680728
5910; Bruno Carvalho; vermelho; 1385471680728
5911; Bruno Carvalho; amarelo; 1385471680728
5912; Jos� Neves; amarelo; 1385471680728
5913; Jo�o Cardoso; vermelho; 1385471680728
5914; Nick Delgado; verde; 1385471680728
5915; Nick Costa; vermelho; 1385471680728
5916; Bruno Cardoso; amarelo; 1385471680728
5917; Jo�o Carvalho; verde; 1385471680728
5918; Jos� Carvalho; azul; 1385471680728
5919; Miguel Carvalho; azul; 1385471680728
5920; Bruno Neves; amarelo; 1385471680728
5921; Bruno Delgado; amarelo; 1385471680728
5922; Jos� Costa; vermelho; 1385471680728
5923; Nick Delgado; azul; 1385471680728
5924; Bruno Carvalho; vermelho; 1385471680728
5925; Nick Cardoso; verde; 1385471680728
5926; Miguel Cardoso; azul; 1385471680728
5927; Miguel Cardoso; amarelo; 1385471680728
5928; Ricardo Costa; vermelho; 1385471680728
5929; Bruno Cardoso; azul; 1385471680728
5930; Jo�o Neves; verde; 1385471680728
5931; Miguel Neves; verde; 1385471680728
5932; Miguel Carvalho; laranja; 1385471680728
5933; Jo�o Cardoso; vermelho; 1385471680728
5934; Nick Neves; azul; 1385471680728
5935; Jo�o Delgado; amarelo; 1385471680728
5936; Ricardo Costa; laranja; 1385471680728
5937; Bruno Neves; amarelo; 1385471680728
5938; Jos� Neves; vermelho; 1385471680728
5939; Jos� Cardoso; amarelo; 1385471680728
5940; Jos� Cardoso; amarelo; 1385471680728
5941; Bruno Costa; verde; 1385471680728
5942; Ricardo Neves; azul; 1385471680728
5943; Bruno Cardoso; amarelo; 1385471680728
5944; Nick Carvalho; verde; 1385471680728
5945; Jo�o Neves; vermelho; 1385471680728
5946; Ricardo Delgado; amarelo; 1385471680728
5947; Nick Cardoso; amarelo; 1385471680728
5948; Bruno Neves; azul; 1385471680728
5949; Jos� Carvalho; vermelho; 1385471680728
5950; Jo�o Delgado; verde; 1385471680728
5951; Bruno Costa; azul; 1385471680728
5952; Bruno Cardoso; laranja; 1385471680728
5953; Miguel Carvalho; laranja; 1385471680728
5954; Bruno Neves; amarelo; 1385471680728
5955; Nick Carvalho; amarelo; 1385471680728
5956; Miguel Delgado; azul; 1385471680728
5957; Jo�o Carvalho; azul; 1385471680728
5958; Nick Neves; laranja; 1385471680728
5959; Jos� Carvalho; laranja; 1385471680728
5960; Jo�o Costa; laranja; 1385471680728
5961; Jo�o Costa; azul; 1385471680728
5962; Jos� Delgado; amarelo; 1385471680728
5963; Ricardo Carvalho; amarelo; 1385471680728
5964; Ricardo Carvalho; vermelho; 1385471680728
5965; Jos� Carvalho; amarelo; 1385471680728
5966; Bruno Cardoso; amarelo; 1385471680728
5967; Bruno Carvalho; azul; 1385471680728
5968; Bruno Costa; verde; 1385471680728
5969; Ricardo Cardoso; azul; 1385471680728
5970; Ricardo Costa; laranja; 1385471680728
5971; Miguel Neves; verde; 1385471680728
5972; Miguel Carvalho; azul; 1385471680728
5973; Nick Carvalho; vermelho; 1385471680728
5974; Ricardo Cardoso; vermelho; 1385471680728
5975; Ricardo Neves; vermelho; 1385471680728
5976; Jos� Cardoso; amarelo; 1385471680728
5977; Bruno Carvalho; azul; 1385471680728
5978; Miguel Delgado; laranja; 1385471680728
5979; Bruno Neves; azul; 1385471680728
5980; Ricardo Delgado; laranja; 1385471680728
5981; Bruno Delgado; laranja; 1385471680728
5982; Jo�o Delgado; azul; 1385471680728
5983; Nick Delgado; verde; 1385471680728
5984; Nick Carvalho; laranja; 1385471680728
5985; Ricardo Carvalho; vermelho; 1385471680728
5986; Bruno Costa; verde; 1385471680728
5987; Miguel Neves; verde; 1385471680728
5988; Bruno Delgado; verde; 1385471680728
5989; Ricardo Cardoso; verde; 1385471680728
5990; Bruno Delgado; vermelho; 1385471680728
5991; Bruno Delgado; amarelo; 1385471680728
5992; Bruno Cardoso; vermelho; 1385471680728
5993; Nick Delgado; amarelo; 1385471680728
5994; Ricardo Neves; azul; 1385471680728
5995; Bruno Delgado; vermelho; 1385471680728
5996; Jos� Neves; amarelo; 1385471680728
5997; Jos� Neves; amarelo; 1385471680728
5998; Nick Costa; laranja; 1385471680728
5999; Miguel Cardoso; azul; 1385471680728
6000; Jo�o Delgado; amarelo; 1385471680728
6001; Jo�o Delgado; verde; 1385471680728
6002; Miguel Neves; verde; 1385471680728
6003; Ricardo Neves; azul; 1385471680728
6004; Miguel Carvalho; laranja; 1385471680728
6005; Ricardo Carvalho; vermelho; 1385471680728
6006; Nick Carvalho; azul; 1385471680728
6007; Jo�o Carvalho; laranja; 1385471680728
6008; Miguel Costa; vermelho; 1385471680728
6009; Jo�o Neves; verde; 1385471680728
6010; Jos� Carvalho; azul; 1385471680728
6011; Jos� Costa; azul; 1385471680728
6012; Jo�o Delgado; vermelho; 1385471680728
6013; Miguel Costa; laranja; 1385471680728
6014; Jo�o Delgado; vermelho; 1385471680728
6015; Jos� Costa; vermelho; 1385471680728
6016; Bruno Delgado; laranja; 1385471680728
6017; Jos� Delgado; verde; 1385471680728
6018; Miguel Costa; verde; 1385471680728
6019; Nick Carvalho; vermelho; 1385471680728
6020; Bruno Cardoso; laranja; 1385471680728
6021; Jos� Neves; vermelho; 1385471680728
6022; Miguel Carvalho; verde; 1385471680728
6023; Jo�o Costa; azul; 1385471680728
6024; Jos� Neves; verde; 1385471680728
6025; Jos� Cardoso; vermelho; 1385471680728
6026; Bruno Carvalho; amarelo; 1385471680728
6027; Bruno Delgado; verde; 1385471680728
6028; Jo�o Delgado; azul; 1385471680728
6029; Nick Neves; laranja; 1385471680728
6030; Jo�o Costa; vermelho; 1385471680728
6031; Jo�o Delgado; azul; 1385471680728
6032; Jos� Cardoso; azul; 1385471680728
6033; Jo�o Costa; vermelho; 1385471680728
6034; Nick Carvalho; azul; 1385471680728
6035; Miguel Neves; verde; 1385471680728
6036; Nick Costa; amarelo; 1385471680728
6037; Nick Delgado; azul; 1385471680728
6038; Jo�o Costa; vermelho; 1385471680728
6039; Bruno Carvalho; verde; 1385471680728
6040; Ricardo Costa; vermelho; 1385471680728
6041; Bruno Delgado; azul; 1385471680728
6042; Ricardo Carvalho; amarelo; 1385471680728
6043; Jos� Neves; laranja; 1385471680728
6044; Bruno Neves; amarelo; 1385471680728
6045; Nick Costa; laranja; 1385471680728
6046; Nick Neves; laranja; 1385471680728
6047; Bruno Cardoso; azul; 1385471680728
6048; Nick Costa; amarelo; 1385471680728
6049; Miguel Cardoso; laranja; 1385471680728
6050; Bruno Carvalho; amarelo; 1385471680728
6051; Miguel Carvalho; azul; 1385471680728
6052; Nick Neves; verde; 1385471680728
6053; Miguel Carvalho; laranja; 1385471680728
6054; Bruno Cardoso; laranja; 1385471680728
6055; Bruno Cardoso; vermelho; 1385471680728
6056; Bruno Carvalho; vermelho; 1385471680728
6057; Ricardo Neves; vermelho; 1385471680728
6058; Miguel Delgado; amarelo; 1385471680728
6059; Bruno Delgado; vermelho; 1385471680728
6060; Ricardo Costa; verde; 1385471680728
6061; Jo�o Costa; vermelho; 1385471680728
6062; Miguel Delgado; azul; 1385471680728
6063; Jos� Neves; verde; 1385471680728
6064; Bruno Neves; amarelo; 1385471680728
6065; Jos� Cardoso; amarelo; 1385471680728
6066; Bruno Costa; azul; 1385471680728
6067; Jo�o Cardoso; azul; 1385471680728
6068; Ricardo Delgado; vermelho; 1385471680728
6069; Nick Cardoso; laranja; 1385471680728
6070; Nick Carvalho; azul; 1385471680728
6071; Jo�o Costa; azul; 1385471680728
6072; Nick Costa; vermelho; 1385471680728
